depa_nombre,muni_nombre,codigo_habilitacion,nombre_prestador,tido_codigo,nits_nit,razon_social,clpr_codigo,clpr_nombre,ese,direccion,telefono,fax,email,gerente,nivel,caracter,habilitado,fecha_radicacion,fecha_vencimiento,fecha_cierre,dv,clase_persona,naju_codigo,naju_nombre,numero_sede_principal,fecha_corte_REPS,
Antioquia,BELLO,508812151,HOLISTICO IPS S.A.S,,900490144,HOLISTICO IPS S.A.S,1,Instituciones - IPS,  ,CL  51 # 53 - 21,4517148,4566641,pato782002@yahoo.es,Carmen Patricia Gomez  Carmona, ,,SI,20120119,20210831,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,BELLO,508810323,I.P.S. FISINOVA S.A.S,,900217078,I.P.S. FISINOVA S.A.S,1,Instituciones - IPS,NO,KR 51 # 33-29,4444080,4444080,gerencia@ipsfisinova.com,MÓNICA PATRICIA ARANGO SALAS, ,,SI,20080701,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,BELLO,508811579,INVERSIONES GACAVIT LIMITADA,,900375863,INVERSIONES GACAVIT LIMITADA,1,Instituciones - IPS,  ,KR 49 # 46 - 03,444 50 68,452 15 66,gerente.bello@dentisalud.com.co,LUIS CARLOS VIAÑA  GONZALEZ, ,,SI,20101125,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,BELLO,508811215,IPS Integral Salud Antioquia SAS,,900347759,IPS Integral Salud Antioquia SAS,1,Instituciones - IPS,  ,Calle 49 #52-03 - Barrio:Barrio Central,3206371895,,ipsintegralsaludantioquia@gmail.com,Edison Elias Posada  Agudelo, ,,SI,20151203,20210831,,6,JURIDICO,1,Privada,2,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,BELLO,508808049,IPS PROSPAV-ASOP,,800136782,IPS PROSPAV-ASOP,1,Instituciones - IPS,NO,Diagonal 61 A N° 40 A 166,4531105,4531105,asopsalud@gmail.com,MIRYAM DE JESUS MONTOYA OROZCO, ,,SI,20070330,20210831,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,BELLO,508804645,ODONTO G ASOCIADOS S.A.S.,,811002691,ODONTO G ASOCIADOS S.A.S.,1,Instituciones - IPS,NO,DG 55 # 35 217 LC 138,4828519,,oralcentercalidad@gmail.com,GISEL CRISTINA GIRALDO RIVERA, ,,SI,20030412,20210831,,0,JURIDICO,1,Privada,3,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,BELLO,508813356,ORALIS S.A.S,,900678253,ORALIS S.A.S,1,Instituciones - IPS,  ,Diagonal 55 37-41 CC Estacion Niquia Local 249,4486671,,oralismedellin@gmail.com,angela maria franco ospina, ,,SI,20140715,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,BELLO,508810748,SALUD MEDILAB SAS,,900276399,SALUD MEDILAB SAS,1,Instituciones - IPS,NO,CL 47 # 48-47,5744570790,5744541911,smedilab@hotmail.com,LUZ MARCELA POSADA PALACIO, ,,SI,20090421,20210831,,2,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,BELLO,508810559,URGENCIAS DEL NORTE DE BELLO SAS,,900203364,URGENCIAS DEL NORTE DE BELLO SAS,1,Instituciones - IPS,NO,CL 47 # 48 - 37,4528899,2753451,urgenciasdelnorte@hotmail.com,LUZ  DARY SERNA GUISAO, ,,SI,20081128,20210831,,2,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,BELMIRA,508605507,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL ROSARIO,,890982065,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL ROSARIO,1,Instituciones - IPS,SI,KR 19# 19 93,5748674147,5748674119,gerencia@esehospital-belmira-antioquia.gov.co,CLAUDIA ELENA RESTREPO RUIZ,1,MUNICIPAL,SI,20061114,20210831,,0,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,BETANIA,509104572,ESE HOSPITAL SAN ANTONIO,,890981494,E.S.E. HOSPITAL SAN ANTONIO DE BETANIA,1,Instituciones - IPS,SI,CALLE 20 No. 26 -173,548435050,8435050,betahs01@gmail.com,JUAN CARLOS GUZMAN NOREÑA,1,MUNICIPAL,SI,20030412,20210831,,2,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,BETULIA,509302371,E.S.E HOSPITAL GERMAN VELEZ GUTIERREZ,,890982116,E.S.E HOSPITAL GERMAN VELEZ GUTIERREZ,1,Instituciones - IPS,SI,CL 21 # 15 - 20 SALIDA A MEDELLIN,8436085,8436237,hospital@esebetulia-antioquia.gov.co,JUAN ESTEBAN APRAEZ GUARIN,1,MUNICIPAL,SI,20061116,20210831,,8,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,BRICEÑO,510702311,EMPRESA SOCIAL DEL ESTADO  HOSPITAL EL SAGRADO CORAZON,,800044320,EMPRESA SOCIAL DEL ESTADO  HOSPITAL EL SAGRADO CORAZON,1,Instituciones - IPS,SI,CL  11 #  8 - 31,8570099,8570099,brichs01@edatel.net.co,DORIA LEDY RUFELES TORO,1,MUNICIPAL,SI,20120123,20210831,,3,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,BURITICÁ,511305596,ESE HOSPITAL SAN ANTONIO,,890983843,ESE HOSPITAL SAN ANTONIO,1,Instituciones - IPS,SI,Calle 8 Nro. 3-56,948527035,CEL 3137328617,hsaburitica@gmail.com - admon.ese@esehospitalsanantonio-buriticá-antioquia.gov.co,VERONICA  CORDOBA JARAMILLO,1,MUNICIPAL,SI,20030415,20210831,,9,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CÁCERES,512005547,EMPRESA SOCIAL DEL ESTADO HOSPITAL ISABEL LA CATOLICA,,890982430,EMPRESA SOCIAL DEL ESTADO HOSPITAL ISABEL LA CATOLICA,1,Instituciones - IPS,SI,KR 50 # 52-48,8362039,8362212,hospitalcaceres@gmail.com,ELIAS DAVID DIAZ AREIZA,1,MUNICIPAL,SI,20111006,20210831,,6,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CAICEDO,512508313,E.S.E. HOSPITAL GUILLERMO GAVIRIA CORREA,,800037244,E.S.E. HOSPITAL GUILLERMO GAVIRIA CORREA,1,Instituciones - IPS,SI,CRA 5 # 3-23,8572123,8572155,gerencia@hospitalcaicedo.gov.co,YULIANA MARCELA RODRIGUEZ HERNANDEZ,1,MUNICIPAL,SI,20041102,20210831,,2,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CALDAS,512902146,ESE HOSPITAL SAN VICENTE DE PAÚL,,890907215,E.S.E. HOSPITAL SAN VICENTE DE PAÚL DE CALDAS,1,Instituciones - IPS,SI,Cra 48 No. 135 Sur - 41,094- 3786301,2781974,hospicaldas@esehospicaldas.gov.co,JOSE DAVID VELEZ VELASQUEZ,2,DEPARTAMENTAL,SI,20030414,20210831,,1,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CALDAS,512907875,LABORATORIO CLINICO DEL SUR LIMITADA,,811040009,LABORATORIO CLINICO DEL SUR LIMITADA,1,Instituciones - IPS,NO,CALLE 135 SUR # 48 - 46,2787833,,labclinicocaldas@hotmail.com,ROSA MARGARITA  ZAPATA URREGO, ,,SI,20040323,20210831,,9,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CALDAS,512902395,POLICLINICO SUR S A,,890931976,POLICLINICO SUR S A,1,Instituciones - IPS,NO,Carrera 48 #131 Sur -  78,3227161,3227161,gerencia@policlinicosur.com,JOHN JAIRO CIFUENTE CORREA, ,,SI,20030416,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CALDAS,512914374,SALUD Y MUJER IPS S. A. S.,,900868993,SALUD Y MUJER IPS S. A. S.,1,Instituciones - IPS,  ,KR 25A # 1A SUR 45 TO MEDICA CS 1632,3521060,3521060,gerenciaipssogos@une.net.co,ANA MARIA ANGEL DE LA CUESTA, ,,SI,20150805,20210831,,9,JURIDICO,1,Privada,2,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CAMPAMENTO,513405930,ESE HOSPITAL LA SAGRADA FAMILIA,,890985457,E.S.E. HOSPITAL LA SAGRADA FAMILIA,1,Instituciones - IPS,SI,CALLE BOLIVAR No. 15-07,094-8614112,8614023,hospitalcampamento@hotmail.com,DIEGO LEON CARDONA GONZALEZ,1,MUNICIPAL,SI,20030415,20210831,,8,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CAÑASGORDAS,513804914,ESE HOSPITAL SAN CARLOS,,890980784,E.S.E. HOSPITAL SAN CARLOS,1,Instituciones - IPS,SI,KR 31 # 33 - 140,(4) 856 40 37   856 40 44  856,8564609,canahs01@edatel.net.coesehsc@edatel.net.co,NELSON DE JESUS MORA GIL,1,MUNICIPAL,SI,20030414,20210831,,9,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CARACOLÍ,514204103,E.S.E. HOSPITAL SAN PIO X,,890981266,E.S.E. HOSPITAL SAN PIO X,1,Instituciones - IPS,SI,CL 21# 20-32,8336014,8336739,gerencia@esesanpioxcaracoli.gov.co,GERARDO ANTONIO PESCADOR DAVID,1,MUNICIPAL,SI,20061117,20210831,,1,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CARAMANTA,514501585,ESE HOSPITAL SAN ANTONIO,,890981163,E.S.E. HOSPITAL SAN ANTONIO,1,Instituciones - IPS,SI,CARRERA 21 BOLIVAR #16-33,3128337704,8553260,gerenciaesecaramanta@hotmail.com,GLORIA CECILIA  NARANJO OSORIO,1,MUNICIPAL,SI,20030411,20210831,,1,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CAREPA,514715474,CENTRO FISIOTERAPEUTICO FEDRA ALEXANDRA OSPINA SAS,,900614725,CENTRO FISIOTERAPEUTICO FEDRA ALEXANDRA OSPINA SAS,1,Instituciones - IPS,  ,CL 93 # 95a 40 BARRIO MANZANARES EDF YORSOM,8284463,,fedraospina@hotmail.com,FEDRA ALEXANDRA OSPINA OLIER, ,,SI,20170327,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CAREPA,514706311,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO LUIS JIMENEZ MARTINEZ,,800227877,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO LUIS JIMENEZ MARTINEZ,1,Instituciones - IPS,SI,CL 70  # 68 - 03,8236548,8236944,carehs01@gmail.com,JAIRO NORBERTO MACHUCA TEHERAN,1,MUNICIPAL,SI,20061117,20210831,,1,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CAREPA,514716399,SOCIEDAD DE MEDICINA INTEGRAL Y DIAGNOSTICO CLINICO SOMEDCLIN S.A.S,,901122466,SOCIEDAD DE MEDICINA INTEGRAL Y DIAGNOSTICO CLINICO SOMEDCLIN S.A.S,1,Instituciones - IPS,  ,Carrera 78 # 80 - 43,3103659727,,somedclin@gmail.com,HEINNER MIGUEL OJEDA MUÑOZ, ,,SI,20180219,20220218,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CAROLINA,515004584,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL,,890906344,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL,1,Instituciones - IPS,SI,CL 52 B # 54-70,8634045,8634045 EXT 34,carohs01@edatel.net.co,ANDRES FELIPE DELGADO BRAND,1,MUNICIPAL,SI,20061117,20210831,,7,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CAUCASIA,515415510,BIOMED VIDA IPS S.A.S,,900595873,BIOMED VIDA IPS S.A.S,1,Instituciones - IPS,  ,CL 10  # 12-17,3205766277,8390145,biomedips@gmail.com,ALEJANDRA ISABEL GARNICA ROMAN, ,,SI,20170403,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CAUCASIA,515411867,cambia tu vida ips sas,,900435080,cambia tu vida ips sas,1,Instituciones - IPS,  ,Calle 10 A No. 26-02,3146667695  8391881,8391881,cambiatuvidaips@hotmail.com,yolanda rosa percy diaz, ,,SI,20110526,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CAUCASIA,515403817,CLINICA PAJONAL S.A.S,,811002429,CLINICA PAJONAL S.A.S,1,Instituciones - IPS,NO,DIAGONAL 2OC N° 12-68 BARRIO PAJONAL,8397700,8393953,gerencia@clinicapajonal.com,SALVADOR JOSE BERROCAL NARVAEZ, ,,SI,20030408,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CAUCASIA,515412667,Conespecialistas IPS SAS,,900392077,CONESPECIALISTAS IPS S.A.S ,1,Instituciones - IPS,  ,CALLE 11 12-10,8391409,,conespecialista@outlook.com,ADRIAN OSIR COLMENARES RODRIGUEZ, ,,SI,20181121,20210831,,2,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CAUCASIA,515402201,ESE HOSPITAL CESAR URIBE PIEDRAHITA ,,890980757,ESE HOSPITAL CESAR URIBE PIEDRAHITA ,1,Instituciones - IPS,SI,Carrera 20 # 1A-100 Barrio El Man,8392161,8390426,gerencia@hcup.gov.co,LUIS OCTAVIO GUTIERREZ MONTES,2,DEPARTAMENTAL,SI,20061117,20210831,,1,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CAUCASIA,515416192,I.P.S. SU SALUD INTEGRAL S.A.S.,,812002613,I.P.S. SU SALUD INTEGRAL SAS,1,Instituciones - IPS,  ,CRA 9 No 23-43 - BARRIO KENEDY,3205111506 - 3136713490 - 8391998,,eocupacionalcaucasia@gmail.com,DIANA MARIA  HERNANDEZ SALAZAR, ,,SI,20171101,20211031,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CAUCASIA,515412737,IPS CLINICA PROVIDENCIA SAS,,900577773,IPS CLINICA PROVIDENCIA SAS,1,Instituciones - IPS,  ,KR  2 # 17 - 75,839 81 20,839 88 15,gerenteipsprovidencia2017@hotmail.com,YESENIA PAOLA VILLA BALSEIRO, ,,SI,20130111,20210831,,6,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CAUCASIA,515413624,IPS ESPERANZAS DE VIDA SAS,,900754259,IPS ESPERANZAS DE VIDA SAS,1,Instituciones - IPS,  ,AV LA TAMPA LOTE 47,3115072035,,ipsesperanzasdevida@gmail.com,ERIKA  BUENDÍA SAMPAYO, ,,SI,20141111,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CAUCASIA,515414687,IPS FISIOSALUD INTEGRAL S.A.S.,,900891534,IPS FISIOSALUD INTEGRAL S.A.S.,1,Instituciones - IPS,  ,CRA 9A # 23-35 BARRIO KENNEDY PRIMER PISO,3117123797,,ips.fisiosalud.integral@gmail.com,MARYSELA  ANAYA OSORIO, ,,SI,20160901,20210831,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CAUCASIA,515415824,IPS SOMEDIZ SAS,,901060358,I.P.S SOMEDIZ S.A.S,1,Instituciones - IPS,  ,CALLE 22 # 13-45,3206462335,,ipssomediz@gmail.com,EVERTO JOSE DIAZ DIAZ, ,,SI,20171031,20211030,,6,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CAUCASIA,515415020,NACERSANO S.A.S,,900910031,NACERSANO S.A.S,1,Instituciones - IPS,  ,DG 20 C # 12-68 PISO 4,8390668,,info@nacersanoips.com,JAVIER MARTIN RUBIO RODRIGUEZ, ,,SI,20160829,20210831,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CAUCASIA,515417696,NUEVA ASC EN SALUD TOTAL SAS,,901236034,NUEVA ASC EN SALUD TOTAL S.A.S,1,Instituciones - IPS,  ,CALLE 18 No. 10 - 44,3122595124,,rossbedoya5@hotmail.com,DAVID ANTONIO ROSS  BEDOYA, ,,SI,20190927,20230926,,2,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CAUCASIA,515411132,orosalud caucasia ips s.a.s.,,900293903,orosalud caucasia ips s.a.s.,1,Instituciones - IPS,  ,CR 15 # 21-48 - Barrio:PAJONAL,8394005,NO,orosaludcaucasiaips@hotmail.com,ALEXANDER ALBERTO OJEDA SUAREZ, ,,SI,20100212,20210831,,7,JURIDICO,1,Privada,2,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CAUCASIA,515416599,PROMEDICS SALUD 24-7 IPS S.A.S,,901134813,PROMEDICS SALUD IPS S.A.S,1,Instituciones - IPS,  ,CARRERA 13 NUMERO 20-09 BARRIO PAJONAL,3108947208,,promedicssaludips@gmail.com,EDER  GALINDO  ESCORCIA, ,,SI,20180830,20220829,,5,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CAUCASIA,515409543,SALUD FAMILIAR SA IPS,,802021430,SALUD FAMILIAR SA IPS,1,Instituciones - IPS,  ,Calle 23 No. 8 - 36 Barrio Kennedy,320-5779132  323-4803960,,mariasalgadob@saludfamiliar.com.co,SIHAM MARGARITA BARRANTES NAGLES, ,,SI,20160901,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CHIGORODÓ,517215199,centro de neuro rehabilitación San Gabriel IPS S.A.S,,900388143,centro de neuro rehabilitación San Gabriel IPS S.A.S,1,Instituciones - IPS,  ,Calle 96 # 99a 36,8253006,,sangabrielips@gmail.com,Sebastian  Vera Sanchez, ,,SI,20160912,20210831,,5,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CHIGORODÓ,517206305,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARIA AUXILIADORA,,890980997,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARIA AUXILIADORA,1,Instituciones - IPS,SI,KR 108A # 101A - 57,5748253191,5748253648 EXT 107,admin@hospitalma.gov.co,JAMES JAIR CORREA ALFARO,1,MUNICIPAL,SI,20061117,20210831,,0,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CHIGORODÓ,517210757,FUNDACION  SOMA,,900124689,FUNDACION  SOMA,1,Instituciones - IPS,NO,KR 106 x CL 95,5748258080,8253183,direccionadministrativa@fundacionsoma.com,LUIS FERNANDO BRAVO MUNERA, ,,SI,20090429,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CISNEROS,519005592,ESE HOSPITAL SAN ANTONIO,,890980444,Empresa Social del Estado Hospital San Antonio,1,Instituciones - IPS,SI,CL 18 # 17 - 105,8631847,8632306,gerencia@esesanantonio-cisneros-antioquia.gov.co,DIEGO LEÓN ZAPATA GAVIRIA,1,MUNICIPAL,SI,20180607,20210831,,1,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CISNEROS,519017538,IPS TESLA S.A.S,,901195776,IPS TESLA S.A.S,1,Instituciones - IPS,  ,CALLE 20 No 22-05,3023425598 - 3113824998,,ipstesla1@gmail.com,JUAN JOSE SALINAS ORTIZ, ,,SI,20190321,20230320,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CIUDAD BOLÍVAR,510102139,ESE HOSPITAL LA MERCED,,890907241,E.S.E. HOSPITAL LA MERCED DE CIUDAD BOLIVAR,1,Instituciones - IPS,SI,Calle 49 Nro 36-298,8411182,8411182 ext 159,gerencia@hlamerced.gov.co,MAURICIO  ANTONIO TORO ZAPATA,2,MUNICIPAL,SI,20030414,20210831,,1,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,COCORNÁ,519705593,ESE HOSPITAL SAN JUAN DE DIOS DE COCORNA,,890981108,ESE HOSPITAL SAN JUAN DE DIOS DE COCORNA,1,Instituciones - IPS,SI,CL 21 # 23 45,8343685,8343403 Ext 118,gerencia@hospitaldecocorna.com,ELIZABETH VANESSA SUAREZ GARCIA,1,MUNICIPAL,SI,20110722,20210831,,4,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CONCEPCIÓN,520604780,ESE HOSPITAL JOSE MARIA CORDOBA,,890980512,ESE HOSPITAL JOSE MARIA CORDOBA,1,Instituciones - IPS,SI,KR 19 # 19-83,8567024,,administrador@esehospitaljosemariacordobaconcepcionantioquia.gov.co,MARIA CRISTINA VARGAS DELGADO,1,MUNICIPAL,SI,20110406,20210831,,2,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,CONCORDIA,520905819,ESE HOSPITAL SAN JUAN DE DIOS,,890907297,ESE HOSPITAL SAN JUAN DE DIOS,1,Instituciones - IPS,SI,Cra. 18 No. 16 - 05,844 77 24,8446606,hospitaldeconcordia@hospital-concordia.gov.co,JOAQUIN ALBERTO ALVAREZ MONSALVE,1,MUNICIPAL,SI,20030415,20210831,,3,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,COPACABANA,521215179,CENTRO INTEGRAL DE FISIOTERAPIA COPACABANA ,,900962470,CENTRO INTEGRAL DE FISIOTERAPIA COPACABANA ,1,Instituciones - IPS,  ,CARRERA 53 # 51-31,4016337 - 3108428842,,cifcopacabana@hotmail.com,DANIELA  DIAZ RESTREPO, ,,SI,20161027,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,COPACABANA,521212181,"Corporacion para el avance en salud, AVANSALUD",,811040364,"Corporacion para el avance en salud, AVANSALUD",1,Instituciones - IPS,  ,KR 48 # 50-27,3006166170 - 4012754,,gerencia07@hotmail.com,Guillermo Leon Ochoa  Escobar, ,,SI,20120214,20210831,,9,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,COPACABANA,521202308,ESE HOSPITAL SANTA MARGARITA,,890980949,ESE HOSPITAL SANTA MARGARITA,1,Instituciones - IPS,SI,KR 64  Nº 48-80 La misericordia,57440000770 ext 176,5744549303,secregerencia@santamargarita.gov.co,HÉCTOR  DARÍO CANO  ARANGO,1,MUNICIPAL,SI,20030416,20210831,,7,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,COPACABANA,521209785,FUNDACION HOGARES CREAR,,800152562,FUNDACION HOGARES CREAR,1,Instituciones - IPS,NO,SR VEREDA ZARZAL LA LUZ,5742747750,,hogarescrear7@hotmail.com,RAFAEL  ARIAS CARABALLO, ,,SI,20070425,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,DABEIBA,523402314,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,,890984670,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,1,Instituciones - IPS,SI,KR URIBE URIBE # 622,5748590045,5748590450,gerencia@hospitaldabeiba.gov.co,ANDREY FERNANDO DUQUE VALLE,1,MUNICIPAL,SI,20061117,20210831,,6,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,DON MATÍAS,523704806,COOPERATIVA DE TRABAJO ASOCIADO DE PROFESIONALES DE LA SALUD DE DONMATIAS - PROSALCO,,800228773,COOPERATIVA DE TRABAJO ASOCIADO DE PROFESIONALES DE LA SALUD DE DONMATIAS - PROSALCO,1,Instituciones - IPS,NO,CL 29 # 28-55 - Barrio:PARQUE,4038424 ext 1123,3116093291,lucy.cardona@prosalcoips.com,HERNAN DARIO VALLEJO RESTREPO, ,,SI,20030411,20210831,,7,JURIDICO,1,Privada,4,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,DON MATÍAS,523705948,ESE HOSPITAL FRANCISCO ELADIO BARRERA,,890905097,E.S.E. HOSPITAL FRANCISCO ELADIO BARRERA,1,Instituciones - IPS,SI,cra 36a 29 55,8663737,8663248,gerencia@hospitaldonmatias.gov.co,JAIME  HUMBERTO VARELA LONDOÑO,1,MUNICIPAL,SI,20030423,20210831,,8,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,EBÉJICO,524003744,EMPRESA SOCIAL DEL ESTADO  HOSPITAL SAN RAFAEL,,890982370,EMPRESA SOCIAL DEL ESTADO  HOSPITAL SAN RAFAEL,1,Instituciones - IPS,SI,BRR VEREDA FATIMA,5748562681,5748563055,hospebejico@gmail.com,RAFAEL ANTONIO GRANDA  PEREZ,1,MUNICIPAL,SI,20061117,20210831,,2,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,EL BAGRE,525012626,CENTRAL MEDICOQUIRURGICA S.A.S,,900322723, CENTRAL MEDICOQUIRURGICA S.A.S,1,Instituciones - IPS,  ,CL 50 # 47A-19 PI 2,8370338,8370338,labclinicocmq@hotmail.com,CLAUDIO  MANTILLA  NARVAEZ, ,,SI,20121025,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,EL BAGRE,525002133,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL CARMEN,,800138311,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL CARMEN,1,Instituciones - IPS,SI,CL 50 # 46D-37,5748372381,5748371166,bagrhs01@edatel.net.co,ALBA ELINE  CABRERA ALVIS,1,MUNICIPAL,SI,20030411,20210831,,1,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,EL BAGRE,525005213,MEDICAUCA LTDA.,,811021843,MEDICAUCA LTDA.,1,Instituciones - IPS,NO,CL 50A # 46B-46,5743229639,5743229639,notificaciones@medicauca.com,EMY  PALMA VILLAMIZAR, ,,SI,20061117,20210831,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,EL CARMEN DE VIBORAL,514804310,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,,890907279,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,1,Instituciones - IPS,SI,KR 31 # 19 - 58,5745434343,5745431666,gerencia@hospitalcarmenv.gov.co,DIDIER YESID RAVE ZULUAGA,1,MUNICIPAL,SI,20070502,20210831,,0,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
